jobname,time
JPEG_TRD,2740
JPEG_TRD,2821
JPEG_TRD,2876
JPEG_TRD,2892
JPEG_TRD,3035
JPEG_TRD,3097
JPEG_TRD,3148
JPEG_TRD,3197
JPEG_TRD,3322
JPEG_TRD,3383
JPEG_TRD,3430
JPEG_TRD,3498
JPEG_TRD,3636
JPEG_TRD,3762
JPEG_TRD,4990
JPEG_TRD,5325
JPEG_TRD,5393
kmeans,1
kmeans,1
kmeans,7
kmeans,11
kmeans,11
kmeans,11
kmeans,11
kmeans,11
kmeans,11
kmeans,11
kmeans,11
kmeans,11
kmeans,11
kmeans,11
kmeans,12
kmeans,12
kmeans,12
kmeans,12
kmeans,12
kmeans,13
kmeans,13
kmeans,24520
kmeans,25374
kmeans,26452
kmeans,26758
kmeans,26844
kmeans,27341
kmeans,27532
kmeans,29476
kmeans,29678
kmeans,30738
kmeans,32928
kmeans,34039
kmeans,34337
kmeans,35672
kmeans,39380
kmeans,41587
kmeans,41609
kmeans,42723
kmeans,42763
kmeans,43008
kmeans,43385
kmeans,43644
kmeans,43951
kmeans,44267
kmeans,44484
kmeans,44962
kmeans,46189
kmeans,46499
kmeans,46635
kmeans,46660
kmeans,49211
kmeans,49577
kmeans,58369
kmeans,58808
kmeans,61038
kmeans,63977
kmeans,66082
kmeans,66103
kmeans,66670
kmeans,67879
kmeans,70324
kmeans,72619
kmeans,72903
kmeans,76491
kmeans,86404
kmeans,86413
kmeans,86415
kmeans,86422
kmeans,86445
KMN,1
KMN,1
KMN,1
KMN,10
KMN,11
KMN,23
KMN,28
KMN,43
KMN,46
KMN,52
KMN,397
KMN,457
KMN,838
KMN,859
KMN,939
KMN,1194
KMN,1225
KMN,1382
KMN,1484
KMN,1897
KMN,1911
KMN,1924
KMN,1937
KMN,1950
KMN,1982
KMN,2195
KMN,2213
KMN,2890
KMN,2916
KMN,3000
KMN,3169
KMN,3207
KMN,3309
KMN,3437
KMN,3475
KMN,3575
KMN,3727
KMN,3900
KMN,4013
KMN,4236
KMN,4455
KMN,4575
KMN,6005
KMN,7034
KMN,7192
KMN,8038
KMN,8649
KMN,8860
KMN,8937
KMN,10657
KMN,10911
KMN,11164
KMN,11723
KMN,12320
KMN,12325
KMN,12557
KMN,12783
KMN,12893
KMN,13200
KMN,13712
KMN,14137
KMN,14195
KMN,14321
KMN,14468
KMN,14497
KMN,14721
KMN,14728
KMN,14863
KMN,15083
KMN,15272
KMN,15289
KMN,15375
KMN,15526
KMN,15526
KMN,16110
KMN,16131
KMN,16525
KMN,16534
KMN,16809
KMN,17079
KMN,17316
KMN,17686
KMN,17774
KMN,17776
KMN,17860
KMN,17912
KMN,17952
KMN,18008
KMN,18849
KMN,19231
KMN,19330
KMN,19476
KMN,19522
KMN,19525
KMN,19647
KMN,19688
KMN,19717
KMN,20248
KMN,20277
KMN,21362
KMN,21646
KMN,21905
KMN,21981
KMN,22414
KMN,22439
KMN,22502
KMN,22539
KMN,22711
KMN,22941
KMN,23268
KMN,23466
KMN,23685
KMN,23689
KMN,23707
KMN,24034
KMN,24304
KMN,24469
KMN,24528
KMN,24819
KMN,26414
KMN,26769
KMN,30128
KMN,30492
KMN,30575
KMN,30704
KMN,30990
KMN,31379
KMN,32017
KMN,33052
KMN,33058
KMN,33074
KMN,33305
KMN,34889
KMN,37038
KMN,37133
KMN,38837
KMN,39887
KMN,43164
KMN,43365
KMN,43798
KMN,45766
KMN,46502
KMN,46503
KMN,46618
KMN,47201
KMN,48408
KMN,51263
LIB,1
LIB,3
LIB,6
LIB,17
LIB,17
LIB,18
LIB,18
LIB,18
LIB,18
LIB,18
LIB,198
LIB,199
LIB,202
LIB,203
LIB,205
LIB,218
LIB,231
LIB,236
LIB,238
LIB,240
LIB,243
LIB,252
LIB,259
LIB,290
LIB,327
LIB,425
LIB,729
LIB,1399
LIB,2713
LIB,2763
LIB,2884
LIB,2915
LIB,2993
LIB,3012
LIB,3026
LIB,3034
LIB,3062
LIB,3184
LIB,3196
LIB,3272
LIB,3420
LIB,3599
LIB,3693
LIB,3747
LIB,3804
LIB,3911
LIB,3959
LIB,4002
LIB,4065
LIB,4094
LIB,4172
LIB,4204
LIB,4205
LIB,4228
LIB,4302
LIB,4794
LIB,4990
LIB,5056
LIB,5087
LIB,5229
LIB,5370
LIB,5578
LIB,5765
LIB,5798
LIB,5896
LIB,6169
LIB,6172
LIB,6174
LIB,6204
LIB,6244
LIB,6302
LIB,6421
LIB,7142
LIB,7149
LIB,7518
LIB,66122
LIB,69653
LIB_FWT,1
LIB_GUPS,1
LIB_HS,1
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,3
LIB_LIB,4
LIB_LIB,4
LIB_LIB,4
LIB_LIB,4
LIB_LIB,4
LIB_LIB,4
LIB_LIB,4
LIB_LIB,4
LIB_LIB,4
LIB_LIB,4
LIB_LIB,4
LIB_LIB,4
LIB_LIB,4
LIB_LIB,4
LIB_LIB,5
LIB_LIB,5
LIB_LIB,5
LIB_LIB,5
LIB_LIB,5
LIB_LIB,5
LIB_LIB,5
LIB_LIB,5
LIB_LIB,6
LIB_LIB,6
LIB_LIB,6
LIB_LIB,6
LIB_LIB,6
LIB_LIB,6
LIB_LIB,6
LIB_LIB,6
LIB_LIB,6
LIB_LIB,6
LIB_LIB,6
LIB_LIB,6
LIB_LIB,6
LIB_LIB,7
LIB_LIB,7
LIB_LIB,8
LIB_LIB,8
LIB_LIB,8
LIB_LIB,8
LIB_LIB,8
LIB_LIB,20
LIB_LIB,30
LIB_LIB,32
LIB_LIB,33
LIB_LIB,35
LIB_LIB,38
LIB_LIB,38
LIB_LIB,40
LIB_LIB,40
LIB_LIB,41
LIB_LIB,42
LIB_LIB,42
LIB_LIB,44
LIB_LIB,44
LIB_LIB,45
LIB_LIB,45
LIB_LIB,46
LIB_LIB,453
LIB_LIB,458
LIB_LIB,458
LIB_LIB,459
LIB_LIB,460
LIB_LIB,460
LIB_LIB,460
LIB_LIB,460
LIB_LIB,461
LIB_LIB,462
LIB_LIB,464
LIB_LIB,473
LIB_LIB,479
LIB_LIB,484
LIB_LIB,485
LIB_LIB,487
LIB_LIB,488
LIB_LIB,489
LIB_LIB,489
LIB_LIB,490
LIB_LIB,492
LIB_LIB,497
LIB_LIB,499
LIB_LIB,501
LIB_LIB,506
LIB_LIB,506
LIB_LIB,512
LIB_LIB,520
LIB_LIB,520
LIB_LIB,523
LIB_LIB,544
LIB_LIB,584
LIB_LIB,619
LIB_LIB,647
LIB_LIB,693
LIB_LIB,700
LIB_LIB,702
LIB_LIB,707
LIB_LIB,709
LIB_LIB,709
LIB_LIB,709
LIB_LIB,711
LIB_LIB,712
LIB_LIB,726
LIB_LIB,735
LIB_LIB,760
LIB_LIB,767
LIB_LIB,786
LIB_LIB,844
LIB_LIB,965
LIB_LIB,1001
LIB_LIB,1075
LIB_LIB,1086
LIB_LIB,1088
LIB_LIB,1247
LIB_LIB,1265
LIB_LIB,1271
LIB_LIB,1281
LIB_LIB,1330
LIB_LIB,1348
LIB_LIB,1371
LIB_LIB,1675
LIB_LIB,1699
LIB_LIB,2150
LIB_LIB,5823
LIB_LIB,5840
LIB_LIB,5932
LIB_LIB,5966
LIB_LIB,5994
LIB_LIB,6011
LIB_LIB,6017
LIB_LIB,6038
LIB_LIB,6059
LIB_LIB,6156
LIB_LIB,6162
LIB_LIB,6191
LIB_LIB,7665
LIB_LIB,7830
LIB_LIB,8126
LIB_LIB,8308
LIB_LIB,8503
LIB_LIB,8509
LIB_LIB,8611
LIB_LIB,8848
LIB_LIB,8907
LIB_LIB,9028
LIB_LIB,9056
LIB_LIB,9130
LIB_LIB,9197
LIB_LIB,9290
LIB_LIB,9607
LIB_LIB,9673
LIB_LIB,9818
LIB_LIB,10846
LIB_LIB,11353
LIB_LIB,11357
LIB_LIB,11361
LIB_LIB,11766
LIB_LIB,11897
LIB_LIB,12019
LIB_LIB,12095
LIB_LIB,12362
LIB_LIB,12551
LIB_LIB,12631
LIB_LIB,12686
LIB_LIB,12786
LIB_LIB,12807
LIB_LIB,12846
LIB_LIB,13453
LIB_LIB,13866
LIB_LIB,15659
LIB_LIB,15727
LIB_LIB,15856
LIB_LIB,16850
LIB_LIB,17048
LIB_LIB,17500
LIB_LIB,17520
LIB_LIB,17612
LIB_LIB,17764
LIB_LIB,18362
LIB_LIB,18411
LIB_LIB,18526
LIB_LIB,20020
LIB_LIB,20145
LIB_LIB,21337
LIB_LIB,21918
LIB_LIB,22055
LIB_LIB,23931
LIB_LIB,24288
LIB_LIB,24916
LIB_LIB,24996
LIB_LIB,25412
LIB_LIB,26999
LIB_LIB,27022
LIB_LIB,27278
LIB_LIB,27995
LIB_LIB,28000
LIB_LIB,28358
LIB_LIB,28555
LIB_LIB,29076
LIB_LIB,30931
LIB_LIB,31632
LIB_LIB,31648
LIB_LIB,32451
LIB_LIB,32700
LIB_LIB,39164
LIB_LIB,40613
LIB_LIB,41015
LIB_LIB,46096
LIB_LIB,49229
LIB_LUH,2
LIB_LUH,3
LIB_LUH,3
LIB_LUH,3
LIB_LUH,3
LIB_LUH,3
LIB_LUH,3
LIB_LUH,3
LIB_LUH,3
LIB_LUH,3
LIB_LUH,3
LIB_LUH,3
LIB_LUH,3
LIB_LUH,3
LIB_LUH,3
LIB_LUH,3
LIB_LUH,3
LIB_LUH,3
LIB_LUH,3
LIB_LUH,3
LIB_LUH,4
LIB_LUH,4
LIB_LUH,4
LIB_LUH,4
LIB_LUH,4
LIB_LUH,4
LIB_LUH,4
LIB_LUH,4
LIB_LUH,4
LIB_LUH,4
LIB_LUH,4
LIB_LUH,4
LIB_LUH,4
LIB_LUH,4
LIB_LUH,4
LIB_LUH,4
LIB_LUH,4
LIB_LUH,4
LIB_LUH,4
LIB_LUH,5
LIB_LUH,5
LIB_LUH,5
LIB_LUH,5
LIB_LUH,5
LIB_LUH,5
LIB_LUH,5
LIB_LUH,5
LIB_LUH,6
LIB_LUH,6
LIB_LUH,6
LIB_LUH,6
LIB_LUH,6
LIB_LUH,6
LIB_LUH,6
LIB_LUH,6
LIB_LUH,6
LIB_LUH,6
LIB_LUH,6
LIB_LUH,6
LIB_LUH,6
LIB_LUH,7
LIB_LUH,7
LIB_LUH,7
LIB_LUH,9
LIB_LUH,9
LIB_LUH,26
LIB_LUH,43
LIB_LUH,50
LIB_LUH,51
LIB_LUH,51
LIB_LUH,52
LIB_LUH,52
LIB_LUH,53
LIB_LUH,53
LIB_LUH,54
LIB_LUH,54
LIB_LUH,54
LIB_LUH,54
LIB_LUH,57
LIB_LUH,57
LIB_LUH,58
LIB_LUH,68
LIB_LUH,1069
LIB_LUH,1110
LIB_LUH,1159
LIB_LUH,1269
LIB_LUH,1283
LIB_LUH,1301
LIB_LUH,1376
LIB_LUH,1381
LIB_LUH,1391
LIB_LUH,1396
LIB_LUH,1399
LIB_LUH,1426
LIB_LUH,1456
LIB_LUH,1464
LIB_LUH,1469
LIB_LUH,1476
LIB_LUH,1476
LIB_LUH,1482
LIB_LUH,1497
LIB_LUH,1504
LIB_LUH,1519
LIB_LUH,1520
LIB_LUH,1522
LIB_LUH,1523
LIB_LUH,1525
LIB_LUH,1528
LIB_LUH,1534
LIB_LUH,1541
LIB_LUH,1552
LIB_LUH,1553
LIB_LUH,1555
LIB_LUH,1556
LIB_LUH,1569
LIB_LUH,1569
LIB_LUH,1569
LIB_LUH,1611
LIB_LUH,1614
LIB_LUH,1627
LIB_LUH,1632
LIB_LUH,1657
LIB_LUH,1722
LIB_LUH,1904
LIB_LUH,1933
LIB_LUH,1985
LIB_LUH,1990
LIB_LUH,2064
LIB_LUH,2106
LIB_LUH,2138
LIB_LUH,2147
LIB_LUH,2169
LIB_LUH,2260
LIB_LUH,2296
LIB_LUH,2436
LIB_LUH,2659
LIB_LUH,2707
LIB_LUH,3115
LIB_LUH,3233
LIB_LUH,3345
LIB_LUH,3383
LIB_LUH,3383
LIB_LUH,3416
LIB_LUH,3466
LIB_LUH,4486
LIB_LUH,9540
LIB_LUH,9857
LIB_LUH,10618
LIB_LUH,11597
LIB_LUH,11780
LIB_LUH,12385
LIB_LUH,13069
LIB_LUH,13098
LIB_LUH,13304
LIB_LUH,13494
LIB_LUH,13530
LIB_LUH,13606
LIB_LUH,13754
LIB_LUH,13805
LIB_LUH,13841
LIB_LUH,14114
LIB_LUH,14316
LIB_LUH,14381
LIB_LUH,15236
LIB_LUH,15321
LIB_LUH,16705
LIB_LUH,17789
LIB_LUH,17907
LIB_LUH,17944
LIB_LUH,18207
LIB_LUH,18544
LIB_LUH,18704
LIB_LUH,18753
LIB_LUH,19192
LIB_LUH,19447
LIB_LUH,19689
LIB_LUH,20505
LIB_LUH,20628
LIB_LUH,20809
LIB_LUH,20817
LIB_LUH,20895
LIB_LUH,20966
LIB_LUH,20995
LIB_LUH,21219
LIB_LUH,22516
LIB_LUH,22662
LIB_LUH,24366
LIB_LUH,25533
LIB_LUH,25612
LIB_LUH,25966
LIB_LUH,26699
LIB_LUH,26975
LIB_LUH,27660
LIB_LUH,29375
LIB_LUH,31942
LIB_LUH,32075
LIB_LUH,33843
LIB_LUH,34379
LIB_LUH,35124
LIB_LUH,35605
LIB_LUH,36392
LIB_LUH,36785
LIB_LUH,37636
LIB_LUH,39994
LIB_LUH,53696
LIB_LUH,57496
LIB_LUH,60927
LIB_LUH,66968
LIB_LUH,73075
LIB_MM,3
LIB_MM,3
LIB_MM,3
LIB_MM,3
LIB_MM,3
LIB_MM,3
LIB_MM,3
LIB_MM,3
LIB_MM,3
LIB_MM,3
LIB_MM,3
LIB_MM,3
LIB_MM,3
LIB_MM,3
LIB_MM,3
LIB_MM,4
LIB_MM,4
LIB_MM,4
LIB_MM,4
LIB_MM,4
LIB_MM,4
LIB_MM,4
LIB_MM,4
LIB_MM,4
LIB_MM,4
LIB_MM,4
LIB_MM,4
LIB_MM,4
LIB_MM,4
LIB_MM,4
LIB_MM,4
LIB_MM,4
LIB_MM,5
LIB_MM,5
LIB_MM,5
LIB_MM,5
LIB_MM,5
LIB_MM,5
LIB_MM,6
LIB_MM,6
LIB_MM,6
LIB_MM,6
LIB_MM,6
LIB_MM,6
LIB_MM,6
LIB_MM,6
LIB_MM,6
LIB_MM,6
LIB_MM,6
LIB_MM,6
LIB_MM,6
LIB_MM,6
LIB_MM,6
LIB_MM,7
LIB_MM,7
LIB_MM,7
LIB_MM,7
LIB_MM,7
LIB_MM,7
LIB_MM,7
LIB_MM,8
LIB_MM,8
LIB_MM,8
LIB_MM,8
LIB_MM,17
LIB_MM,32
LIB_MM,32
LIB_MM,32
LIB_MM,32
LIB_MM,32
LIB_MM,33
LIB_MM,33
LIB_MM,34
LIB_MM,34
LIB_MM,35
LIB_MM,35
LIB_MM,36
LIB_MM,38
LIB_MM,40
LIB_MM,41
LIB_MM,46
LIB_MM,5877
LIB_MM,6153
LIB_MM,7524
LIB_MM,7579
LIB_MM,8320
LIB_MM,8407
LIB_MM,8762
LIB_MM,8839
LIB_MM,9098
LIB_MM,9360
LIB_MM,9669
LIB_MM,9762
LIB_MM,10011
LIB_MM,10265
LIB_MM,10277
LIB_MM,10287
LIB_MM,10415
LIB_MM,10463
LIB_MM,10519
LIB_MM,10950
LIB_MM,11247
LIB_MM,11408
LIB_MM,11427
LIB_MM,11447
LIB_MM,11485
LIB_MM,11542
LIB_MM,11574
LIB_MM,11668
LIB_MM,11674
LIB_MM,11802
LIB_MM,12067
LIB_MM,12194
LIB_MM,12274
LIB_MM,12285
LIB_MM,12382
LIB_MM,12711
LIB_MM,12727
LIB_MM,12857
LIB_MM,13010
LIB_MM,13060
LIB_MM,13174
LIB_MM,13225
LIB_MM,13254
LIB_MM,13506
LIB_MM,13661
LIB_MM,13789
LIB_MM,13803
LIB_MM,13872
LIB_MM,13877
LIB_MM,13916
LIB_MM,13983
LIB_MM,14138
LIB_MM,14143
LIB_MM,14184
LIB_MM,14604
LIB_MM,14840
LIB_MM,15125
LIB_MM,15231
LIB_MM,15399
LIB_MM,15603
LIB_MM,15715
LIB_MM,15722
LIB_MM,16420
LIB_MM,16526
LIB_MM,16750
LIB_MM,17880
LIB_MM,17922
LIB_MM,18562
LIB_MM,23894
LIB_MM,25878
LIB_MM,26498
LIB_MM,30499
LIB_NoStream,1
LIB_NoStream,209
LIB_NoStream,1389
LIB_NoStream,69658
LIB_NW,1
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,3
LIB_NW,4
LIB_NW,4
LIB_NW,4
LIB_NW,4
LIB_NW,4
LIB_NW,4
LIB_NW,4
LIB_NW,4
LIB_NW,4
LIB_NW,4
LIB_NW,4
LIB_NW,4
LIB_NW,5
LIB_NW,5
LIB_NW,5
LIB_NW,5
LIB_NW,5
LIB_NW,5
LIB_NW,5
LIB_NW,6
LIB_NW,6
LIB_NW,6
LIB_NW,6
LIB_NW,6
LIB_NW,6
LIB_NW,6
LIB_NW,6
LIB_NW,6
LIB_NW,6
LIB_NW,6
LIB_NW,6
LIB_NW,7
LIB_NW,7
LIB_NW,7
LIB_NW,7
LIB_NW,7
LIB_NW,7
LIB_NW,8
LIB_NW,8
LIB_NW,9
LIB_NW,9
LIB_NW,9
LIB_NW,35
LIB_NW,38
LIB_NW,62
LIB_NW,94
LIB_NW,96
LIB_NW,105
LIB_NW,105
LIB_NW,108
LIB_NW,111
LIB_NW,112
LIB_NW,112
LIB_NW,113
LIB_NW,114
LIB_NW,120
LIB_NW,122
LIB_NW,1588
LIB_NW,1606
LIB_NW,1615
LIB_NW,1615
LIB_NW,1642
LIB_NW,1652
LIB_NW,1658
LIB_NW,1666
LIB_NW,1672
LIB_NW,1783
LIB_NW,1792
LIB_NW,1822
LIB_NW,1828
LIB_NW,1838
LIB_NW,1839
LIB_NW,1841
LIB_NW,1889
LIB_NW,1902
LIB_NW,1991
LIB_NW,1992
LIB_NW,2002
LIB_NW,2010
LIB_NW,2015
LIB_NW,2019
LIB_NW,2020
LIB_NW,2049
LIB_NW,2078
LIB_NW,2079
LIB_NW,2080
LIB_NW,2114
LIB_NW,2290
LIB_NW,2392
LIB_NW,2409
LIB_NW,2450
LIB_NW,2574
LIB_NW,2589
LIB_NW,2594
LIB_NW,2623
LIB_NW,2669
LIB_NW,2681
LIB_NW,2719
LIB_NW,2743
LIB_NW,2784
LIB_NW,3004
LIB_NW,3047
LIB_NW,3049
LIB_NW,3049
LIB_NW,3072
LIB_NW,3078
LIB_NW,3081
LIB_NW,3100
LIB_NW,3114
LIB_NW,3128
LIB_NW,3132
LIB_NW,3141
LIB_NW,3144
LIB_NW,3147
LIB_NW,3160
LIB_NW,3162
LIB_NW,3167
LIB_NW,3173
LIB_NW,3178
LIB_NW,3196
LIB_NW,3198
LIB_NW,3205
LIB_NW,3206
LIB_NW,3214
LIB_NW,3214
LIB_NW,3220
LIB_NW,3222
LIB_NW,3228
LIB_NW,3231
LIB_NW,3234
LIB_NW,3240
LIB_NW,3241
LIB_NW,3243
LIB_NW,3250
LIB_NW,3251
LIB_NW,3295
LIB_NW,3335
LIB_NW,3354
LIB_NW,3358
LIB_NW,3366
LIB_NW,3370
LIB_NW,3376
LIB_NW,3378
LIB_NW,3398
LIB_NW,3416
LIB_NW,3428
LIB_NW,3447
LIB_NW,3462
LIB_NW,3465
LIB_NW,3477
LIB_NW,3492
LIB_NW,3518
LIB_NW,3627
LIB_NW,3672
LIB_NW,3987
LIB_NW,3990
LIB_NW,4071
LIB_NW,4085
LIB_NW,4134
LIB_NW,4151
LIB_NW,4159
LIB_NW,4513
LIB_NW,4568
LIB_NW,4581
LIB_NW,4620
LIB_NW,4633
LIB_NW,4656
LIB_NW,4722
LIB_NW,4739
LIB_NW,4753
LIB_NW,4762
LIB_NW,4825
LIB_NW,4836
LIB_NW,4864
LIB_NW,4940
LIB_NW,5106
LIB_NW,5160
LIB_NW,5206
LIB_NW,5206
LIB_NW,5305
LIB_NW,5437
LIB_NW,5458
LIB_NW,5550
LIB_NW,5608
LIB_NW,5932
LIB_NW,5987
LIB_NW,6055
LIB_NW,6236
LIB_NW,6260
LIB_NW,6424
LIB_NW,6442
LIB_NW,6453
LIB_NW,6559
LIB_NW,6640
LIB_NW,7065
LIB_NW,7622
LIB_NW,7711
LIB_NW,7925
LIB_NW,8126
LIB_NW,8225
LIB_NW,8272
LIB_NW,8457
LIB_NW,8517
LIB_NW,8763
LIB_NW,8796
LIB_NW,8899
LIB_NW,8914
LIB_NW,8965
LIB_NW,8967
LIB_NW,8986
LIB_NW,9050
LIB_NW,9076
LIB_NW,9078
LIB_NW,9083
LIB_NW,9148
LIB_NW,9164
LIB_NW,9167
LIB_NW,9244
LIB_NW,9292
LIB_NW,9314
LIB_NW,9329
LIB_NW,9338
LIB_NW,9357
LIB_NW,9361
LIB_NW,9415
LIB_NW,9430
LIB_NW,9528
LIB_NW,9535
LIB_NW,9639
LIB_NW,9884
LIB_NW,10006
LIB_NW,10052
LIB_NW,10166
LIB_NW,10426
LIB_NW,10996
LIB_NW,11242
LIB_NW,11545
LIB_NW,11747
LIB_NW,11764
LIB_NW,12293
LIB_NW,12750
LIB_NW,13677
LIB_NW,15569
LIB_NW,17852
LIB_NW,17927
LIB_NW,18717
LIB_NW,18966
LIB_NW,19354
LIB_NW,19607
LIB_QTC,2
LIB_QTC,3
LIB_QTC,3
LIB_QTC,3
LIB_QTC,3
LIB_QTC,3
LIB_QTC,3
LIB_QTC,3
LIB_QTC,3
LIB_QTC,3
LIB_QTC,3
LIB_QTC,3
LIB_QTC,3
LIB_QTC,3
LIB_QTC,3
LIB_QTC,4
LIB_QTC,4
LIB_QTC,4
LIB_QTC,4
LIB_QTC,4
LIB_QTC,4
LIB_QTC,4
LIB_QTC,4
LIB_QTC,4
LIB_QTC,4
LIB_QTC,4
LIB_QTC,4
LIB_QTC,4
LIB_QTC,4
LIB_QTC,4
LIB_QTC,4
LIB_QTC,4
LIB_QTC,5
LIB_QTC,5
LIB_QTC,5
LIB_QTC,5
LIB_QTC,5
LIB_QTC,5
LIB_QTC,5
LIB_QTC,5
LIB_QTC,5
LIB_QTC,5
LIB_QTC,5
LIB_QTC,5
LIB_QTC,6
LIB_QTC,6
LIB_QTC,6
LIB_QTC,6
LIB_QTC,6
LIB_QTC,6
LIB_QTC,6
LIB_QTC,6
LIB_QTC,6
LIB_QTC,6
LIB_QTC,6
LIB_QTC,6
LIB_QTC,6
LIB_QTC,6
LIB_QTC,6
LIB_QTC,7
LIB_QTC,7
LIB_QTC,7
LIB_QTC,7
LIB_QTC,7
LIB_QTC,7
LIB_QTC,26
LIB_QTC,34
LIB_QTC,36
LIB_QTC,41
LIB_QTC,42
LIB_QTC,43
LIB_QTC,44
LIB_QTC,48
LIB_QTC,49
LIB_QTC,57
LIB_QTC,62
LIB_QTC,63
LIB_QTC,65
LIB_QTC,68
LIB_QTC,68
LIB_QTC,120
LIB_QTC,2397
LIB_QTC,2425
LIB_QTC,2454
LIB_QTC,2465
LIB_QTC,2496
LIB_QTC,2625
LIB_QTC,2675
LIB_QTC,2693
LIB_QTC,2731
LIB_QTC,2737
LIB_QTC,2764
LIB_QTC,3261
LIB_QTC,3299
LIB_QTC,3316
LIB_QTC,3336
LIB_QTC,3428
LIB_QTC,3475
LIB_QTC,3506
LIB_QTC,3520
LIB_QTC,3595
LIB_QTC,3639
LIB_QTC,3731
LIB_QTC,3764
LIB_QTC,3785
LIB_QTC,3865
LIB_QTC,3893
LIB_QTC,3899
LIB_QTC,3956
LIB_QTC,4042
LIB_QTC,4086
LIB_QTC,4090
LIB_QTC,4250
LIB_QTC,4277
LIB_QTC,4283
LIB_QTC,4285
LIB_QTC,4302
LIB_QTC,4305
LIB_QTC,4311
LIB_QTC,4332
LIB_QTC,4339
LIB_QTC,4346
LIB_QTC,4351
LIB_QTC,4357
LIB_QTC,4375
LIB_QTC,4396
LIB_QTC,4413
LIB_QTC,4420
LIB_QTC,4422
LIB_QTC,4423
LIB_QTC,4431
LIB_QTC,4437
LIB_QTC,4438
LIB_QTC,4438
LIB_QTC,4452
LIB_QTC,4454
LIB_QTC,4461
LIB_QTC,4476
LIB_QTC,4498
LIB_QTC,4501
LIB_QTC,4509
LIB_QTC,4531
LIB_QTC,4541
LIB_QTC,4558
LIB_QTC,4568
LIB_QTC,4576
LIB_QTC,4596
LIB_QTC,4609
LIB_QTC,4660
LIB_QTC,4669
LIB_QTC,4670
LIB_QTC,4675
LIB_QTC,4687
LIB_QTC,4694
LIB_QTC,4706
LIB_QTC,4769
LIB_QTC,4785
LIB_QTC,4792
LIB_QTC,4821
LIB_QTC,4835
LIB_QTC,4851
LIB_QTC,5089
LIB_QTC,5255
LIB_QTC,5282
LIB_QTC,5369
LIB_QTC,5442
LIB_QTC,5469
LIB_QTC,5506
LIB_QTC,5595
LIB_QTC,5611
LIB_QTC,5639
LIB_QTC,5727
LIB_QTC,5909
LIB_QTC,6108
LIB_QTC,6158
LIB_QTC,6231
LIB_QTC,6337
LIB_QTC,6400
LIB_QTC,6806
LIB_QTC,6808
LIB_QTC,6846
LIB_QTC,6893
LIB_QTC,6966
LIB_QTC,6987
LIB_QTC,6993
LIB_QTC,7001
LIB_QTC,7014
LIB_QTC,7020
LIB_QTC,7057
LIB_QTC,7086
LIB_QTC,7519
LIB_QTC,7532
LIB_QTC,7551
LIB_QTC,7566
LIB_QTC,7585
LIB_QTC,7712
LIB_QTC,7754
LIB_QTC,7791
LIB_QTC,7817
LIB_QTC,7827
LIB_QTC,7839
LIB_QTC,8202
LIB_QTC,8382
LIB_QTC,8701
LIB_QTC,10151
LIB_QTC,11050
LIB_QTC,11116
LIB_QTC,11288
LIB_QTC,11292
LIB_QTC,12806
LIB_QTC,12897
LIB_QTC,13190
LIB_QTC,13428
LIB_QTC,13636
LIB_QTC,13721
LIB_QTC,15484
LIB_QTC,15721
LIB_QTC,16302
LIB_QTC,16525
LIB_QTC,17201
LIB_QTC,17801
LIB_QTC,17878
LIB_QTC,17964
LIB_QTC,18093
LIB_QTC,18115
LIB_QTC,18163
LIB_QTC,18421
LIB_QTC,18471
LIB_QTC,18607
LIB_QTC,18627
LIB_QTC,19276
LIB_QTC,20484
LIB_QTC,20736
LIB_QTC,20785
LIB_QTC,21042
LIB_QTC,21258
LIB_QTC,21625
LIB_QTC,22264
LIB_QTC,22345
LIB_QTC,22429
LIB_QTC,22479
LIB_QTC,22692
LIB_QTC,24257
LIB_QTC,25052
LIB_QTC,25090
LIB_QTC,25148
LIB_QTC,25466
LIB_QTC,25694
LIB_QTC,25862
LIB_QTC,26125
LIB_QTC,26207
LIB_QTC,26347
LIB_QTC,26612
LIB_QTC,26659
LIB_QTC,26909
LIB_QTC,26942
LIB_QTC,27199
LIB_QTC,27285
LIB_QTC,27376
LIB_QTC,27916
LIB_QTC,27958
LIB_QTC,28013
LIB_QTC,28062
LIB_QTC,28404
LIB_QTC,29606
LIB_QTC,31042
LIB_QTC,33246
LIB_QTC,34489
LIB_QTC,40461
LIB_QTC,42227
LIB_QTC,42838
LIB_QTC,47722
LIB_QTC,48436
